Timestamp,ID,Velocidade,Posicao_X,Posicao_Y,Lotacao
70.0,B67.3,53.73986767300533,459.52650523715226,-1.6,73
70.0,B67.4,49.87098743353511,290.1079518811675,-1.6,38
70.0,B67.5,41.13754143409709,147.8760767055869,-1.6,85
70.0,B67.6,24.131111904373395,45.70551681031939,-1.6,88
71.0,B67.3,53.51522940619046,474.39184673887183,-1.6,89
71.0,B67.4,51.043396828617034,304.28667322244996,-1.6,5
71.0,B67.5,40.74880106963495,159.19518811381883,-1.6,78
71.0,B67.6,27.186870100954547,53.25742517169565,-1.6,4
71.0,B67.7,0.0,12.1,-1.6,44
72.0,B67.3,52.769510645402015,489.0500441403724,-1.6,1
72.0,B67.4,50.02832131703856,318.18342914384954,-1.6,87
72.0,B67.5,40.99554400683658,170.58283922682898,-1.6,71
72.0,B67.6,29.099389246897772,61.34058885138948,-1.6,92
72.0,B67.7,2.9420398127753287,12.91723328132648,-1.6,43
73.0,B67.4,51.13804957244086,332.38844291397197,-1.6,66
73.0,B67.5,40.51741163662912,181.83767579255928,-1.6,44
73.0,B67.6,32.611239802557975,70.39926657432224,-1.6,97
73.0,B67.7,6.485274690343068,14.718698473088443,-1.6,96
74.0,B67.4,51.462414078661304,346.6835579358223,-1.6,77
74.0,B67.5,39.90042016033361,192.92112583709638,-1.6,25
74.0,B67.6,35.847732711257414,80.35697010522708,-1.6,23
74.0,B67.7,9.468022538535298,17.348704733792694,-1.6,94
75.0,B67.4,51.00657483461785,360.85205094543835,-1.6,74
75.0,B67.5,41.48213499139341,204.44394111248343,-1.6,48
75.0,B67.6,38.016739388415594,90.91717549089807,-1.6,32
75.0,B67.7,12.087633247487247,20.706380635872485,-1.6,92
76.0,B67.4,50.46869953006047,374.8711341482329,-1.6,27
76.0,B67.5,40.64084849895256,215.7330656955258,-1.6,23
76.0,B67.6,40.75948448698036,102.23925451505929,-1.6,25
76.0,B67.7,14.420090023381636,24.71196119792294,-1.6,82
77.0,B67.4,50.085437076692536,388.78375555842524,-1.6,2
77.0,B67.5,40.691121864200554,227.03615510224816,-1.6,42
77.0,B67.6,43.66658558864147,114.36886162301525,-1.6,31
77.0,B67.7,17.405607051216066,29.546852045482957,-1.6,56
78.0,B67.4,49.92111508274923,402.6507319703,-1.6,72
78.0,B67.5,41.02509973316731,238.43201613923907,-1.6,46
78.0,B67.6,46.99014120991342,127.42167862576898,-1.6,27
78.0,B67.7,20.616849882295355,35.273754790565,-1.6,62
79.0,B67.4,50.94478369379888,416.802060774133,-1.6,72
79.0,B67.5,40.37777395692932,249.6480644606083,-1.6,70
79.0,B67.6,50.155438650073485,141.35374491745605,-1.6,11
79.0,B67.7,22.42660494237207,41.50336727455724,-1.6,5
80.0,B67.4,49.91063495913061,430.66612604055814,-1.6,30
80.0,B67.5,40.37343063407855,260.8629063034079,-1.6,87
80.0,B67.6,52.20685523036696,155.85564914811354,-1.6,88
80.0,B67.7,24.37632843456231,48.27456961749122,-1.6,50
81.0,B67.4,50.18830478509429,444.6073218141954,-1.6,54
81.0,B67.5,41.53335405869687,272.3999490974904,-1.6,57
81.0,B67.6,51.65151899113149,170.20329331231673,-1.6,31
81.0,B67.7,26.322219865210354,55.586297357827426,-1.6,37
81.0,B67.8,0.0,12.1,-1.6,92
82.0,B67.4,50.125307057579114,458.5310182190785,-1.6,13
82.0,B67.5,40.22092891775349,283.5724293524219,-1.6,38
82.0,B67.6,50.85750033935361,184.33037673991495,-1.6,26
82.0,B67.7,29.874302716646344,63.88471477911807,-1.6,90
82.0,B67.8,2.562358706491068,12.81176630735863,-1.6,1
83.0,B67.4,50.67585928073625,472.60764579706074,-1.6,12
83.0,B67.5,40.839262827088106,294.9166690266131,-1.6,40
83.0,B67.6,51.96350842659191,198.76468463619048,-1.6,90
83.0,B67.7,32.521279803011566,72.91840361328795,-1.6,55
83.0,B67.8,4.6445657785981895,14.101923468080349,-1.6,74
84.0,B67.4,50.34918120202149,486.5935294642889,-1.6,93
84.0,B67.5,39.88684660985412,305.99634864046146,-1.6,51
84.0,B67.6,51.861118309393675,213.17055083324428,-1.6,90
84.0,B67.7,34.50800517071038,82.50396060515195,-1.6,48
84.0,B67.8,7.333228132221848,16.13893128258642,-1.6,13
85.0,B67.5,41.007802221293545,317.387404813043,-1.6,84
85.0,B67.6,50.67225901527159,227.24617833748638,-1.6,47
85.0,B67.7,36.39058018550277,92.61245510112494,-1.6,38
85.0,B67.8,9.685322411824018,18.829298619204202,-1.6,15
86.0,B67.5,40.52659472024346,328.6447922353329,-1.6,78
86.0,B67.6,51.70462383158334,241.60857384625953,-1.6,6
86.0,B67.7,38.236565777705984,103.23372337270993,-1.6,10
86.0,B67.8,11.651783663593234,22.065905192424545,-1.6,35
87.0,B67.5,40.131346376261654,339.79238845096114,-1.6,100
87.0,B67.6,51.20648017340169,255.8325961166489,-1.6,29
87.0,B67.7,41.8070303728804,114.84678736517671,-1.6,15
87.0,B67.8,14.481842085672543,26.088639105111362,-1.6,31
88.0,B67.5,39.829546343556586,350.8561513241713,-1.6,29
88.0,B67.6,50.690922907700916,269.9134080354547,-1.6,1
88.0,B67.7,43.72476829115698,126.99255633494252,-1.6,0
88.0,B67.8,17.94070453187451,31.07216814174317,-1.6,98
89.0,B67.5,40.01907160009535,361.9725601019756,-1.6,53
89.0,B67.6,51.666131984356944,284.26511136444276,-1.6,35
89.0,B67.7,44.28944395116927,139.29517965471177,-1.6,93
89.0,B67.8,19.76085397414863,36.561294245673345,-1.6,25
90.0,B67.5,40.01376516681442,373.0874948705352,-1.6,90
90.0,B67.6,52.03511440596372,298.7193098105438,-1.6,17
90.0,B67.7,44.201230622897164,151.57329927218322,-1.6,61
90.0,B67.8,23.247286816220733,43.01887391684577,-1.6,33
91.0,B67.5,41.10436575447487,384.5053742467782,-1.6,98
91.0,B67.6,52.21659572269596,313.2239197335149,-1.6,19
91.0,B67.7,43.33088185849996,163.60965534398878,-1.6,79
91.0,B67.8,25.618397359270602,50.13509540553205,-1.6,5
91.0,B67.9,0.0,12.1,-1.6,72
92.0,B67.5,40.284990277768095,395.69564932393604,-1.6,99
92.0,B67.6,50.687932879159376,327.30390108883694,-1.6,89
92.0,B67.7,43.90675860063569,175.8059771774987,-1.6,64
92.0,B67.8,27.847575527010488,57.87053305192385,-1.6,53
92.0,B67.9,1.9805151372682304,12.65014309368562,-1.6,41
93.0,B67.5,40.48047019925246,406.94022437928396,-1.6,93
93.0,B67.6,51.82380321683191,341.69940198240135,-1.6,74
93.0,B67.7,43.08132487668121,187.77301186546572,-1.6,7
93.0,B67.8,30.76242257882841,66.41565043493173,-1.6,44
93.0,B67.9,4.11205775490962,13.792381358938291,-1.6,8
94.0,B67.5,41.284296373439005,418.40808448301703,-1.6,37
94.0,B67.6,51.8005006807001,356.0884299492625,-1.6,77
94.0,B67.7,43.38091829123372,199.823266946364,-1.6,74
94.0,B67.8,34.159944281168286,75.90452384636737,-1.6,64
94.0,B67.9,7.561298068799078,15.892741933604702,-1.6,35
95.0,B67.5,41.40540477449352,429.90958580926525,-1.6,27
95.0,B67.6,51.92927010395393,370.5132272003608,-1.6,80
95.0,B67.7,42.79686442168826,211.7112848412774,-1.6,3
95.0,B67.8,36.99881939501502,86.18197367831598,-1.6,46
95.0,B67.9,9.54007948441431,18.54276401260868,-1.6,99
96.0,B67.5,39.79907498860078,440.96488441720993,-1.6,29
96.0,B67.6,52.18570738901213,385.00925703064195,-1.6,35
96.0,B67.7,42.71698433628702,223.57711382357937,-1.6,91
96.0,B67.8,39.64383915527724,97.19415122144855,-1.6,74
96.0,B67.9,12.924861877039076,22.13300342289731,-1.6,23
97.0,B67.5,40.61637572885768,452.2472110085593,-1.6,73
97.0,B67.6,51.648189514789884,399.3559763403058,-1.6,22
97.0,B67.7,42.765951987518235,235.45654493122333,-1.6,45
97.0,B67.8,42.760872836736965,109.07217145387548,-1.6,65
97.0,B67.9,15.751292232563719,26.508362376387232,-1.6,82
98.0,B67.5,41.12654865986945,463.6712523029675,-1.6,45
98.0,B67.6,51.88427369953893,413.7682745901777,-1.6,96
98.0,B67.7,42.619929079175236,247.29541411988313,-1.6,22
98.0,B67.8,44.613395089237024,121.46478120088577,-1.6,44
98.0,B67.9,18.265245152777062,31.58204158549197,-1.6,18
99.0,B67.5,40.01233442078622,474.7857896420748,-1.6,42
99.0,B67.6,50.51160593038254,427.7992762375062,-1.6,91
99.0,B67.7,43.159655781019715,259.2842073923886,-1.6,57
99.0,B67.8,45.96757711987656,134.2335526230737,-1.6,46
99.0,B67.9,20.756402219971644,37.34770886881743,-1.6,67
100.0,B67.5,41.54404757215919,486.3258028565635,-1.6,1
100.0,B67.6,51.32170535811052,442.055305503648,-1.6,71
100.0,B67.7,42.73531948502572,271.1551294715624,-1.6,25
100.0,B67.8,45.5800997841702,146.89469145200988,-1.6,39
100.0,B67.9,23.7640098889824,43.948822726868094,-1.6,44
101.0,B67.5,40.03204737251902,497.44581601559656,-1.6,31
101.0,B67.6,52.03066102285698,456.50826689888606,-1.6,71
101.0,B67.7,43.27720409023972,283.17657505218455,-1.6,24
101.0,B67.8,46.87298735758003,159.91496571800434,-1.6,82
101.0,B67.9,27.14928177217953,51.49028988580685,-1.6,55
102.0,B67.6,50.832623396402376,470.6284400645534,-1.6,72
102.0,B67.7,44.2317250012646,295.4631653303136,-1.6,51
102.0,B67.8,46.647236800479625,172.87253149591535,-1.6,34
102.0,B67.9,30.65486794821918,60.0055309825344,-1.6,43
103.0,B67.6,50.545980797575936,484.66899028610226,-1.6,30
103.0,B67.7,42.5924166642821,307.29439218150304,-1.6,96
103.0,B67.8,45.739116158715376,185.57784154000296,-1.6,56
103.0,B67.9,33.04173750607297,69.183791400888,-1.6,68
104.0,B67.6,50.942893785851226,498.8197941155054,-1.6,41
104.0,B67.7,43.35197744078399,319.33660813727636,-1.6,53
104.0,B67.8,46.522079993418345,198.50064153817473,-1.6,4
104.0,B67.9,35.223137646401305,78.96799630266614,-1.6,80
105.0,B67.7,43.53995458914363,331.431039967594,-1.6,44
105.0,B67.8,46.12944024606321,211.31437493985896,-1.6,26
105.0,B67.9,37.88892920105718,89.49269885851535,-1.6,86
106.0,B67.7,43.36179264436873,343.47598236880754,-1.6,49
106.0,B67.8,45.91903147944894,224.06966146192812,-1.6,35
106.0,B67.9,41.21869625011459,100.9423367057694,-1.6,12
107.0,B67.7,43.53785375228548,355.56983063333126,-1.6,31
107.0,B67.8,45.89885901753504,236.81934452235453,-1.6,8
107.0,B67.9,41.06275202860678,112.34865671371574,-1.6,74
108.0,B67.7,44.15504228544818,367.83512015706685,-1.6,98
108.0,B67.8,46.43238514196772,249.71722928401223,-1.6,73
108.0,B67.9,42.63295549499424,124.19114435121415,-1.6,33
109.0,B67.7,42.634297878643736,379.6779806789123,-1.6,74
109.0,B67.8,45.21639445415411,262.2773388546106,-1.6,23
109.0,B67.9,42.61783234519506,136.02943111376834,-1.6,11
110.0,B67.7,43.200580325605586,391.6781418804694,-1.6,85
110.0,B67.8,46.5852470517223,275.2176852578668,-1.6,1
110.0,B67.9,42.728847489371844,147.89855541637164,-1.6,60
111.0,B67.7,43.772081612864746,403.8370534395985,-1.6,76
111.0,B67.8,45.439501192194335,287.8397689223652,-1.6,89
111.0,B67.9,42.65203486118088,159.74634287781078,-1.6,37
112.0,B67.7,42.7533610773033,415.7129870721827,-1.6,18
112.0,B67.8,46.38695468572613,300.72503411284464,-1.6,85
112.0,B67.9,42.505842148890665,171.55352125250263,-1.6,99
113.0,B67.7,43.860003561456,427.8963213948094,-1.6,25
113.0,B67.8,45.178676438477744,313.2746664568662,-1.6,91
113.0,B67.9,41.28773253774824,183.0223358463216,-1.6,69
114.0,B67.7,42.623451229486854,439.7361689585557,-1.6,38
114.0,B67.8,46.198964177031925,326.1077120615973,-1.6,66
114.0,B67.9,41.56211061180191,194.56736657182213,-1.6,88
115.0,B67.7,43.70283212258877,451.8758445481637,-1.6,51
115.0,B67.8,45.23492029035177,338.6729676978061,-1.6,5
115.0,B67.9,41.27737608994911,206.03330437458578,-1.6,28
116.0,B67.7,43.101273825926945,463.84842061092115,-1.6,17
116.0,B67.8,46.14428414856728,351.4908244057414,-1.6,71
116.0,B67.9,41.18846622887621,217.47454499371807,-1.6,77
117.0,B67.7,43.29216806685948,475.87402285171544,-1.6,33
117.0,B67.8,45.16270698509823,364.0360207904909,-1.6,98
117.0,B67.9,42.70038442919584,229.33576289071692,-1.6,83
118.0,B67.7,43.953685443265606,488.0833799192892,-1.6,7
118.0,B67.8,46.3760652947304,376.9182611501382,-1.6,44
118.0,B67.9,41.44398358036386,240.8479805519291,-1.6,1
119.0,B67.8,45.126801363618036,389.4534837511432,-1.6,47
119.0,B67.9,42.429077159246376,252.63383531838645,-1.6,98
120.0,B67.8,46.606772030523906,402.3998093151776,-1.6,11
120.0,B67.9,42.049004969704846,264.31411447663777,-1.6,27
121.0,B67.8,45.84010361512836,415.133171430491,-1.6,66
121.0,B67.9,42.293254417279684,276.0622407036599,-1.6,90
122.0,B67.8,46.02075991705704,427.91671585189573,-1.6,35
122.0,B67.9,42.4314756768811,287.8487617250157,-1.6,58
123.0,B67.8,45.44446453196641,440.5401782218864,-1.6,24
123.0,B67.9,41.779247708111946,299.45410831060235,-1.6,18
124.0,B67.8,45.9602624538419,453.306917792398,-1.6,29
124.0,B67.9,42.130670170398375,311.1570722468241,-1.6,56
125.0,B67.8,45.34183599865708,465.9018722364694,-1.6,41
125.0,B67.9,41.28485261346767,322.6250868616762,-1.6,18
126.0,B67.8,46.28886435954545,478.7598901141209,-1.6,94
126.0,B67.9,41.52829405563506,334.1607240993526,-1.6,38
127.0,B67.8,45.98206864214215,491.53268695916034,-1.6,9
127.0,B67.9,42.491055605426375,345.9637951008599,-1.6,23
128.0,B67.9,41.349688276095264,357.44981962199745,-1.6,54
129.0,B67.9,41.928599082777225,369.09665270054666,-1.6,71
130.0,B67.9,41.777173713879606,380.7014231766243,-1.6,76
131.0,B67.9,42.03133199844132,392.3767931761913,-1.6,7
132.0,B67.9,41.331860942445644,403.85786566020397,-1.6,31
133.0,B67.9,42.357574500242194,415.6238585769379,-1.6,18
134.0,B67.9,42.510465223208016,427.4323211389401,-1.6,14
135.0,B67.9,41.83882935871924,439.05421818302875,-1.6,36
136.0,B67.9,41.696381202159394,450.6365462947397,-1.6,50
137.0,B67.9,42.20970915780025,462.3614655052397,-1.6,35
138.0,B67.9,41.60455206628511,473.91828552365223,-1.6,9
139.0,B67.9,42.60048628324265,485.75175393566406,-1.6,0
140.0,B67.9,41.80937518375548,497.365469264485,-1.6,74
